CPI value,Notes,US,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
341.9254848,Aug-28,$2.13,$15.31 ,$2.13,$2.63,$12.65,$17.70,$12.78,$6.38,$19.10,$2.23,$12.28,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$7.80,$11.98,$11.87,$7.80,$2.13,$11.30,$2.13,$4.86,$2.13,$3.26,$6.65,$3.00,$12.00,$11.11,$5.73,$2.13,$16.20,$2.83,$3.89,$2.13,$6.13,$2.13,$2.13,$2.13,$2.13,$7.47,$17.77,$2.33,$2.63,$2.13
341.9254848,Sep-28,$2.13,$15.31 ,$2.13,$2.63,$12.65,$17.70,$12.78,$6.38,$19.10,$2.23,$12.28,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$7.80,$11.98,$11.87,$7.80,$2.13,$11.30,$2.13,$4.86,$2.13,$3.26,$6.65,$3.00,$12.00,$11.11,$5.73,$2.13,$16.20,$2.83,$3.89,$2.13,$6.13,$2.13,$2.13,$2.13,$2.13,$7.47,$17.77,$2.33,$2.63,$2.13
341.9254848,Oct-28,$2.13,$15.31 ,$2.13,$2.63,$12.65,$17.70,$12.78,$6.38,$19.10,$2.23,$12.28,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$7.80,$11.98,$11.87,$7.80,$2.13,$11.30,$2.13,$4.86,$2.13,$3.26,$6.65,$3.00,$12.00,$11.11,$5.73,$2.13,$16.20,$2.83,$3.89,$2.13,$6.13,$2.13,$2.13,$2.13,$2.13,$7.47,$17.77,$2.33,$2.63,$2.13
341.9254848,Nov-28,$2.13,$15.31 ,$2.13,$2.63,$12.65,$17.70,$12.78,$6.38,$19.10,$2.23,$12.28,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$7.80,$11.98,$11.87,$7.80,$2.13,$11.30,$2.13,$4.86,$2.13,$3.26,$6.65,$3.00,$12.00,$11.11,$5.73,$2.13,$16.20,$2.83,$3.89,$2.13,$6.13,$2.13,$2.13,$2.13,$2.13,$7.47,$17.77,$2.33,$2.63,$2.13
341.9254848,Dec-28,$2.13,$15.31 ,$2.13,$2.63,$12.65,$17.70,$12.78,$6.38,$19.10,$2.23,$12.28,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$7.80,$11.98,$11.87,$7.80,$2.13,$11.30,$2.13,$4.86,$2.13,$3.26,$6.65,$3.00,$12.00,$11.11,$5.73,$2.13,$16.20,$2.83,$3.89,$2.13,$6.13,$2.13,$2.13,$2.13,$2.13,$7.47,$17.77,$2.33,$2.63,$2.13
349.6350915,Jan-29,$2.13,$15.64 ,$2.13,$2.63,$13.00,$18.10,$13.12,$6.38,$19.10,$2.23,$12.63,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$7.98,$11.98,$12.13,$7.98,$2.13,$11.55,$2.13,$4.86,$2.13,$3.26,$7.01,$3.00,$12.00,$11.36,$5.85,$2.13,$16.20,$2.83,$3.89,$2.13,$6.25,$2.13,$2.13,$2.13,$2.13,$7.64,$18.16,$2.33,$2.63,$2.13
349.6350915,Feb-29,$2.13,$15.64 ,$2.13,$2.63,$13.00,$18.10,$13.12,$6.38,$19.10,$2.23,$12.63,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$7.98,$11.98,$12.13,$7.98,$2.13,$11.55,$2.13,$4.86,$2.13,$3.26,$7.01,$3.00,$12.00,$11.36,$5.85,$2.13,$16.20,$2.83,$3.89,$2.13,$6.25,$2.13,$2.13,$2.13,$2.13,$7.64,$18.16,$2.33,$2.63,$2.13
349.6350915,Mar-29,$2.13,$15.64 ,$2.13,$2.63,$13.00,$18.10,$13.12,$6.38,$19.10,$2.23,$12.63,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$7.98,$13.78,$12.13,$7.98,$2.13,$11.55,$2.13,$4.86,$2.13,$3.26,$7.01,$3.00,$12.00,$11.36,$5.85,$2.13,$16.20,$2.83,$3.89,$2.13,$6.25,$2.13,$2.13,$2.13,$2.13,$7.64,$18.16,$2.33,$2.63,$2.13
349.6350915,Apr-29,$2.13,$15.64 ,$2.13,$2.63,$13.00,$18.10,$13.12,$6.38,$19.10,$2.23,$12.63,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$7.98,$13.78,$12.13,$7.98,$2.13,$11.55,$2.13,$4.86,$2.13,$3.26,$7.01,$3.00,$12.00,$11.36,$5.85,$2.13,$16.20,$2.83,$3.89,$2.13,$6.25,$2.13,$2.13,$2.13,$2.13,$7.64,$18.16,$2.33,$2.63,$2.13
349.6350915,May-29,$2.13,$15.64 ,$2.13,$2.63,$13.00,$18.10,$13.12,$6.38,$19.10,$2.23,$12.63,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$7.98,$13.78,$12.13,$7.98,$2.13,$11.55,$2.13,$4.86,$2.13,$3.26,$7.01,$3.00,$12.00,$11.36,$5.85,$2.13,$16.20,$2.83,$3.89,$2.13,$6.25,$2.13,$2.13,$2.13,$2.13,$7.64,$18.16,$2.33,$2.63,$2.13
349.6350915,Jun-29,$2.13,$15.64 ,$2.13,$2.63,$13.00,$18.10,$13.12,$6.38,$19.10,$2.23,$12.63,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$7.98,$13.78,$12.13,$7.98,$2.13,$11.55,$2.13,$4.86,$2.13,$3.26,$7.01,$3.00,$12.00,$11.36,$5.85,$2.13,$16.20,$2.83,$3.89,$2.13,$6.25,$2.13,$2.13,$2.13,$2.13,$7.64,$18.16,$2.33,$2.63,$2.13
349.6350915,Jul-29,$2.13,$15.64 ,$2.13,$2.63,$13.00,$18.10,$13.12,$6.38,$19.55,$2.23,$12.63,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$7.98,$13.78,$12.13,$7.98,$2.13,$11.55,$2.13,$4.86,$2.13,$3.26,$7.01,$3.00,$12.00,$11.36,$5.85,$2.13,$16.55,$2.83,$3.89,$2.13,$6.25,$2.13,$2.13,$2.13,$2.13,$7.64,$18.16,$2.33,$2.63,$2.13
349.6350915,Aug-29,$2.13,$15.64 ,$2.13,$2.63,$13.00,$18.10,$13.12,$6.38,$19.55,$2.23,$12.63,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$7.98,$13.78,$12.13,$7.98,$2.13,$11.55,$2.13,$4.86,$2.13,$3.26,$7.01,$3.00,$12.00,$11.36,$5.85,$2.13,$16.55,$2.83,$3.89,$2.13,$6.25,$2.13,$2.13,$2.13,$2.13,$7.64,$18.16,$2.33,$2.63,$2.13
349.6350915,Sep-29,$2.13,$15.64 ,$2.13,$2.63,$13.00,$18.10,$13.12,$6.38,$19.55,$2.23,$12.63,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$7.98,$13.78,$12.13,$7.98,$2.13,$11.55,$2.13,$4.86,$2.13,$3.26,$7.01,$3.00,$12.00,$11.36,$5.85,$2.13,$16.55,$2.83,$3.89,$2.13,$6.25,$2.13,$2.13,$2.13,$2.13,$7.64,$18.16,$2.33,$2.63,$2.13
349.6350915,Oct-29,$2.13,$15.64 ,$2.13,$2.63,$13.00,$18.10,$13.12,$6.38,$19.55,$2.23,$12.63,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$7.98,$13.78,$12.13,$7.98,$2.13,$11.55,$2.13,$4.86,$2.13,$3.26,$7.01,$3.00,$12.00,$11.36,$5.85,$2.13,$16.55,$2.83,$3.89,$2.13,$6.25,$2.13,$2.13,$2.13,$2.13,$7.64,$18.16,$2.33,$2.63,$2.13
349.6350915,Nov-29,$2.13,$15.64 ,$2.13,$2.63,$13.00,$18.10,$13.12,$6.38,$19.55,$2.23,$12.63,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$7.98,$13.78,$12.13,$7.98,$2.13,$11.55,$2.13,$4.86,$2.13,$3.26,$7.01,$3.00,$12.00,$11.36,$5.85,$2.13,$16.55,$2.83,$3.89,$2.13,$6.25,$2.13,$2.13,$2.13,$2.13,$7.64,$18.16,$2.33,$2.63,$2.13
349.6350915,Dec-29,$2.13,$15.64 ,$2.13,$2.63,$13.00,$18.10,$13.12,$6.38,$19.55,$2.23,$12.63,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$7.98,$13.78,$12.13,$7.98,$2.13,$11.55,$2.13,$4.86,$2.13,$3.26,$7.01,$3.00,$12.00,$11.36,$5.85,$2.13,$16.55,$2.83,$3.89,$2.13,$6.25,$2.13,$2.13,$2.13,$2.13,$7.64,$18.16,$2.33,$2.63,$2.13
357.5704278,Jan-30,$2.13,$16.00 ,$2.13,$2.63,$13.35,$18.50,$13.49,$6.38,$19.55,$2.23,$12.98,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.15,$13.78,$12.40,$8.15,$2.13,$11.80,$2.13,$4.86,$2.13,$3.26,$7.39,$3.00,$12.00,$11.62,$5.98,$2.13,$16.55,$2.83,$3.89,$2.13,$6.40,$2.13,$2.13,$2.13,$2.13,$7.81,$18.57,$2.33,$2.63,$2.13
357.5704278,Feb-30,$2.13,$16.00 ,$2.13,$2.63,$13.35,$18.50,$13.49,$6.38,$19.55,$2.23,$12.98,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.15,$13.78,$12.40,$8.15,$2.13,$11.80,$2.13,$4.86,$2.13,$3.26,$7.39,$3.00,$12.00,$11.62,$5.98,$2.13,$16.55,$2.83,$3.89,$2.13,$6.40,$2.13,$2.13,$2.13,$2.13,$7.81,$18.57,$2.33,$2.63,$2.13
357.5704278,Mar-30,$2.13,$16.00 ,$2.13,$2.63,$13.35,$18.50,$13.49,$6.38,$19.55,$2.23,$12.98,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.15,$15.65,$12.40,$8.15,$2.13,$11.80,$2.13,$4.86,$2.13,$3.26,$7.39,$3.00,$12.00,$11.62,$5.98,$2.13,$16.55,$2.83,$3.89,$2.13,$6.40,$2.13,$2.13,$2.13,$2.13,$7.81,$18.57,$2.33,$2.63,$2.13
357.5704278,Apr-30,$2.13,$16.00 ,$2.13,$2.63,$13.35,$18.50,$13.49,$6.38,$19.55,$2.23,$12.98,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.15,$15.65,$12.40,$8.15,$2.13,$11.80,$2.13,$4.86,$2.13,$3.26,$7.39,$3.00,$12.00,$11.62,$5.98,$2.13,$16.55,$2.83,$3.89,$2.13,$6.40,$2.13,$2.13,$2.13,$2.13,$7.81,$18.57,$2.33,$2.63,$2.13
357.5704278,May-30,$2.13,$16.00 ,$2.13,$2.63,$13.35,$18.50,$13.49,$6.38,$19.55,$2.23,$12.98,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.15,$15.65,$12.40,$8.15,$2.13,$11.80,$2.13,$4.86,$2.13,$3.26,$7.39,$3.00,$12.00,$11.62,$5.98,$2.13,$16.55,$2.83,$3.89,$2.13,$6.40,$2.13,$2.13,$2.13,$2.13,$7.81,$18.57,$2.33,$2.63,$2.13
357.5704278,Jun-30,$2.13,$16.00 ,$2.13,$2.63,$13.35,$18.50,$13.49,$6.38,$19.55,$2.23,$12.98,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.15,$15.65,$12.40,$8.15,$2.13,$11.80,$2.13,$4.86,$2.13,$3.26,$7.39,$3.00,$12.00,$11.62,$5.98,$2.13,$16.55,$2.83,$3.89,$2.13,$6.40,$2.13,$2.13,$2.13,$2.13,$7.81,$18.57,$2.33,$2.63,$2.13
357.5704278,Jul-30,$2.13,$16.00 ,$2.13,$2.63,$13.35,$18.50,$13.49,$6.38,$20.00,$2.23,$12.98,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.15,$15.65,$12.40,$8.15,$2.13,$11.80,$2.13,$4.86,$2.13,$3.26,$7.39,$3.00,$12.00,$11.62,$5.98,$2.13,$16.90,$2.83,$3.89,$2.13,$6.40,$2.13,$2.13,$2.13,$2.13,$7.81,$18.57,$2.33,$2.63,$2.13
357.5704278,Aug-30,$2.13,$16.00 ,$2.13,$2.63,$13.35,$18.50,$13.49,$6.38,$20.00,$2.23,$12.98,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.15,$15.65,$12.40,$8.15,$2.13,$11.80,$2.13,$4.86,$2.13,$3.26,$7.39,$3.00,$12.00,$11.62,$5.98,$2.13,$16.90,$2.83,$3.89,$2.13,$6.40,$2.13,$2.13,$2.13,$2.13,$7.81,$18.57,$2.33,$2.63,$2.13
357.5704278,Sep-30,$2.13,$16.00 ,$2.13,$2.63,$13.35,$18.50,$13.49,$6.38,$20.00,$2.23,$12.98,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.15,$15.65,$12.40,$8.15,$2.13,$11.80,$2.13,$4.86,$2.13,$3.26,$7.39,$3.00,$12.00,$11.62,$5.98,$2.13,$16.90,$2.83,$3.89,$2.13,$6.40,$2.13,$2.13,$2.13,$2.13,$7.81,$18.57,$2.33,$2.63,$2.13
357.5704278,Oct-30,$2.13,$16.00 ,$2.13,$2.63,$13.35,$18.50,$13.49,$6.38,$20.00,$2.23,$12.98,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.15,$15.65,$12.40,$8.15,$2.13,$11.80,$2.13,$4.86,$2.13,$3.26,$7.39,$3.00,$12.00,$11.62,$5.98,$2.13,$16.90,$2.83,$3.89,$2.13,$6.40,$2.13,$2.13,$2.13,$2.13,$7.81,$18.57,$2.33,$2.63,$2.13
357.5704278,Nov-30,$2.13,$16.00 ,$2.13,$2.63,$13.35,$18.50,$13.49,$6.38,$20.00,$2.23,$12.98,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.15,$15.65,$12.40,$8.15,$2.13,$11.80,$2.13,$4.86,$2.13,$3.26,$7.39,$3.00,$12.00,$11.62,$5.98,$2.13,$16.90,$2.83,$3.89,$2.13,$6.40,$2.13,$2.13,$2.13,$2.13,$7.81,$18.57,$2.33,$2.63,$2.13
357.5704278,Dec-30,$2.13,$16.00 ,$2.13,$2.63,$13.35,$18.50,$13.49,$6.38,$20.00,$2.23,$12.98,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.15,$15.65,$12.40,$8.15,$2.13,$11.80,$2.13,$4.86,$2.13,$3.26,$7.39,$3.00,$12.00,$11.62,$5.98,$2.13,$16.90,$2.83,$3.89,$2.13,$6.40,$2.13,$2.13,$2.13,$2.13,$7.81,$18.57,$2.33,$2.63,$2.13
365.6996726,Jan-31,$2.13,$16.36 ,$2.13,$2.63,$13.70,$18.90,$13.86,$6.38,$20.00,$2.23,$13.33,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.33,$15.65,$12.69,$8.33,$2.13,$12.05,$2.13,$4.86,$2.13,$3.26,$7.79,$3.00,$12.00,$11.88,$6.10,$2.13,$16.90,$2.83,$3.89,$2.13,$6.55,$2.13,$2.13,$2.13,$2.13,$7.98,$18.99,$2.33,$2.63,$2.13
365.6996726,Feb-31,$2.13,$16.36 ,$2.13,$2.63,$13.70,$18.90,$13.86,$6.38,$20.00,$2.23,$13.33,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.33,$16.01,$12.69,$8.33,$2.13,$12.05,$2.13,$4.86,$2.13,$3.26,$7.79,$3.00,$12.00,$11.88,$6.10,$2.13,$16.90,$2.83,$3.89,$2.13,$6.55,$2.13,$2.13,$2.13,$2.13,$7.98,$18.99,$2.33,$2.63,$2.13
365.6996726,Mar-31,$2.13,$16.36 ,$2.13,$2.63,$13.70,$18.90,$13.86,$6.38,$20.00,$2.23,$13.33,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.33,$16.01,$12.69,$8.33,$2.13,$12.05,$2.13,$4.86,$2.13,$3.26,$7.79,$3.00,$12.00,$11.88,$6.10,$2.13,$16.90,$2.83,$3.89,$2.13,$6.55,$2.13,$2.13,$2.13,$2.13,$7.98,$18.99,$2.33,$2.63,$2.13
365.6996726,Apr-31,$2.13,$16.36 ,$2.13,$2.63,$13.70,$18.90,$13.86,$6.38,$20.00,$2.23,$13.33,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.33,$16.01,$12.69,$8.33,$2.13,$12.05,$2.13,$4.86,$2.13,$3.26,$7.79,$3.00,$12.00,$11.88,$6.10,$2.13,$16.90,$2.83,$3.89,$2.13,$6.55,$2.13,$2.13,$2.13,$2.13,$7.98,$18.99,$2.33,$2.63,$2.13
365.6996726,May-31,$2.13,$16.36 ,$2.13,$2.63,$13.70,$18.90,$13.86,$6.38,$20.00,$2.23,$13.33,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.33,$16.01,$12.69,$8.33,$2.13,$12.05,$2.13,$4.86,$2.13,$3.26,$7.79,$3.00,$12.00,$11.88,$6.10,$2.13,$16.90,$2.83,$3.89,$2.13,$6.55,$2.13,$2.13,$2.13,$2.13,$7.98,$18.99,$2.33,$2.63,$2.13
365.6996726,Jun-31,$2.13,$16.36 ,$2.13,$2.63,$13.70,$18.90,$13.86,$6.38,$20.00,$2.23,$13.33,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.33,$16.01,$12.69,$8.33,$2.13,$12.05,$2.13,$4.86,$2.13,$3.26,$7.79,$3.00,$12.00,$11.88,$6.10,$2.13,$16.90,$2.83,$3.89,$2.13,$6.55,$2.13,$2.13,$2.13,$2.13,$7.98,$18.99,$2.33,$2.63,$2.13
365.6996726,Jul-31,$2.13,$16.36 ,$2.13,$2.63,$13.70,$18.90,$13.86,$6.38,$20.45,$2.23,$13.33,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.33,$16.01,$12.69,$8.33,$2.13,$12.05,$2.13,$4.86,$2.13,$3.26,$7.79,$3.00,$12.00,$11.88,$6.10,$2.13,$17.30,$2.83,$3.89,$2.13,$6.55,$2.13,$2.13,$2.13,$2.13,$7.98,$18.99,$2.33,$2.63,$2.13
365.6996726,Aug-31,$2.13,$16.36 ,$2.13,$2.63,$13.70,$18.90,$13.86,$6.38,$20.45,$2.23,$13.33,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.33,$16.01,$12.69,$8.33,$2.13,$12.05,$2.13,$4.86,$2.13,$3.26,$7.79,$3.00,$12.00,$11.88,$6.10,$2.13,$17.30,$2.83,$3.89,$2.13,$6.55,$2.13,$2.13,$2.13,$2.13,$7.98,$18.99,$2.33,$2.63,$2.13
365.6996726,Sep-31,$2.13,$16.36 ,$2.13,$2.63,$13.70,$18.90,$13.86,$6.38,$20.45,$2.23,$13.33,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.33,$16.01,$12.69,$8.33,$2.13,$12.05,$2.13,$4.86,$2.13,$3.26,$7.79,$3.00,$12.00,$11.88,$6.10,$2.13,$17.30,$2.83,$3.89,$2.13,$6.55,$2.13,$2.13,$2.13,$2.13,$7.98,$18.99,$2.33,$2.63,$2.13
365.6996726,Oct-31,$2.13,$16.36 ,$2.13,$2.63,$13.70,$18.90,$13.86,$6.38,$20.45,$2.23,$13.33,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.33,$16.01,$12.69,$8.33,$2.13,$12.05,$2.13,$4.86,$2.13,$3.26,$7.79,$3.00,$12.00,$11.88,$6.10,$2.13,$17.30,$2.83,$3.89,$2.13,$6.55,$2.13,$2.13,$2.13,$2.13,$7.98,$18.99,$2.33,$2.63,$2.13
365.6996726,Nov-31,$2.13,$16.36 ,$2.13,$2.63,$13.70,$18.90,$13.86,$6.38,$20.45,$2.23,$13.33,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.33,$16.01,$12.69,$8.33,$2.13,$12.05,$2.13,$4.86,$2.13,$3.26,$7.79,$3.00,$12.00,$11.88,$6.10,$2.13,$17.30,$2.83,$3.89,$2.13,$6.55,$2.13,$2.13,$2.13,$2.13,$7.98,$18.99,$2.33,$2.63,$2.13
365.6996726,Dec-31,$2.13,$16.36 ,$2.13,$2.63,$13.70,$18.90,$13.86,$6.38,$20.45,$2.23,$13.33,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.33,$16.01,$12.69,$8.33,$2.13,$12.05,$2.13,$4.86,$2.13,$3.26,$7.79,$3.00,$12.00,$11.88,$6.10,$2.13,$17.30,$2.83,$3.89,$2.13,$6.55,$2.13,$2.13,$2.13,$2.13,$7.98,$18.99,$2.33,$2.63,$2.13
374.0287925,Jan-32,$2.13,$16.73 ,$2.13,$2.63,$14.10,$19.30,$14.24,$6.38,$20.45,$2.23,$13.68,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.53,$16.01,$12.97,$8.53,$2.13,$12.30,$2.13,$4.86,$2.13,$3.26,$8.19,$3.00,$12.00,$12.15,$6.25,$2.13,$17.30,$2.83,$3.89,$2.13,$6.70,$2.13,$2.13,$2.13,$2.13,$8.17,$19.42,$2.33,$2.63,$2.13
374.0287925,Feb-32,$2.13,$16.73 ,$2.13,$2.63,$14.10,$19.30,$14.24,$6.38,$20.45,$2.23,$13.68,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.53,$16.38,$12.97,$8.53,$2.13,$12.30,$2.13,$4.86,$2.13,$3.26,$8.19,$3.00,$12.00,$12.15,$6.25,$2.13,$17.30,$2.83,$3.89,$2.13,$6.70,$2.13,$2.13,$2.13,$2.13,$8.17,$19.42,$2.33,$2.63,$2.13
374.0287925,Mar-32,$2.13,$16.73 ,$2.13,$2.63,$14.10,$19.30,$14.24,$6.38,$20.45,$2.23,$13.68,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.53,$16.38,$12.97,$8.53,$2.13,$12.30,$2.13,$4.86,$2.13,$3.26,$8.19,$3.00,$12.00,$12.15,$6.25,$2.13,$17.30,$2.83,$3.89,$2.13,$6.70,$2.13,$2.13,$2.13,$2.13,$8.17,$19.42,$2.33,$2.63,$2.13
374.0287925,Apr-32,$2.13,$16.73 ,$2.13,$2.63,$14.10,$19.30,$14.24,$6.38,$20.45,$2.23,$13.68,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.53,$16.38,$12.97,$8.53,$2.13,$12.30,$2.13,$4.86,$2.13,$3.26,$8.19,$3.00,$12.00,$12.15,$6.25,$2.13,$17.30,$2.83,$3.89,$2.13,$6.70,$2.13,$2.13,$2.13,$2.13,$8.17,$19.42,$2.33,$2.63,$2.13
374.0287925,May-32,$2.13,$16.73 ,$2.13,$2.63,$14.10,$19.30,$14.24,$6.38,$20.45,$2.23,$13.68,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.53,$16.38,$12.97,$8.53,$2.13,$12.30,$2.13,$4.86,$2.13,$3.26,$8.19,$3.00,$12.00,$12.15,$6.25,$2.13,$17.30,$2.83,$3.89,$2.13,$6.70,$2.13,$2.13,$2.13,$2.13,$8.17,$19.42,$2.33,$2.63,$2.13
374.0287925,Jun-32,$2.13,$16.73 ,$2.13,$2.63,$14.10,$19.30,$14.24,$6.38,$20.45,$2.23,$13.68,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.53,$16.38,$12.97,$8.53,$2.13,$12.30,$2.13,$4.86,$2.13,$3.26,$8.19,$3.00,$12.00,$12.15,$6.25,$2.13,$17.30,$2.83,$3.89,$2.13,$6.70,$2.13,$2.13,$2.13,$2.13,$8.17,$19.42,$2.33,$2.63,$2.13
374.0287925,Jul-32,$2.13,$16.73 ,$2.13,$2.63,$14.10,$19.30,$14.24,$6.38,$20.90,$2.23,$13.68,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.53,$16.38,$12.97,$8.53,$2.13,$12.30,$2.13,$4.86,$2.13,$3.26,$8.19,$3.00,$12.00,$12.15,$6.25,$2.13,$17.70,$2.83,$3.89,$2.13,$6.70,$2.13,$2.13,$2.13,$2.13,$8.17,$19.42,$2.33,$2.63,$2.13
374.0287925,Aug-32,$2.13,$16.73 ,$2.13,$2.63,$14.10,$19.30,$14.24,$6.38,$20.90,$2.23,$13.68,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.53,$16.38,$12.97,$8.53,$2.13,$12.30,$2.13,$4.86,$2.13,$3.26,$8.19,$3.00,$12.00,$12.15,$6.25,$2.13,$17.70,$2.83,$3.89,$2.13,$6.70,$2.13,$2.13,$2.13,$2.13,$8.17,$19.42,$2.33,$2.63,$2.13
374.0287925,Sep-32,$2.13,$16.73 ,$2.13,$2.63,$14.10,$19.30,$14.24,$6.38,$20.90,$2.23,$13.68,$2.13,$16.50,$4.35,$3.35,$9.00,$2.13,$2.13,$2.13,$2.13,$6.75,$3.63,$8.53,$16.38,$12.97,$8.53,$2.13,$12.30,$2.13,$4.86,$2.13,$3.26,$8.19,$3.00,$12.00,$12.15,$6.25,$2.13,$17.70,$2.83,$3.89,$2.13,$6.70,$2.13,$2.13,$2.13,$2.13,$8.17,$19.42,$2.33,$2.63,$2.13
